Service,Date,Users
UNDAC 25 years Ready to Go,6/1/2018,"1,684.00"
UNDAC 25 years Ready to Go,7/1/2018,875.00
UNDAC 25 years Ready to Go,8/1/2018,"2,760.00"
UNDAC 25 years Ready to Go,9/1/2018,"5,335.00"
UNDAC 25 years Ready to Go,10/1/2018,"1,364.00"
UNDAC 25 years Ready to Go,11/1/2018,485.00
UNDAC 25 years Ready to Go,12/1/2018,258.00
UNDAC 25 years Ready to Go,1/1/2019,388.00
UNDAC 25 years Ready to Go,2/1/2019,203.00
DRC microsite,1/1/2018,"1,296.00"
DRC microsite,2/1/2018,236.00
DRC microsite,3/1/2018,108.00
DRC microsite,4/1/2018,138.00
DRC microsite,5/1/2018,92.00
DRC microsite,6/1/2018,76.00
DRC microsite,7/1/2018,84.00
DRC microsite,8/1/2018,107.00
DRC microsite,9/1/2018,106.00
DRC microsite,10/1/2018,94.00
DRC microsite,11/1/2018,86.00
DRC microsite,12/1/2018,86.00
DRC microsite,1/1/2019,55.00
DRC microsite,2/1/2019,69.00
Four Famines crisis microsite,1/1/2018,472.00
Four Famines crisis microsite,2/1/2018,480.00
Four Famines crisis microsite,3/1/2018,376.00
Four Famines crisis microsite,4/1/2018,376.00
Four Famines crisis microsite,5/1/2018,339.00
Four Famines crisis microsite,6/1/2018,568.00
Four Famines crisis microsite,7/1/2018,306.00
Four Famines crisis microsite,8/1/2018,365.00
Four Famines crisis microsite,9/1/2018,380.00
Four Famines crisis microsite,10/1/2018,388.00
Four Famines crisis microsite,11/1/2018,430.00
Four Famines crisis microsite,12/1/2018,223.00
Four Famines crisis microsite,1/1/2019,136.00
Four Famines crisis microsite,2/1/2019,27.00
Global Humanitarian Overview 2018,1/1/2018,"2,509.00"
Global Humanitarian Overview 2018,2/1/2018,"2,431.00"
Global Humanitarian Overview 2018,3/1/2018,"2,265.00"
Global Humanitarian Overview 2018,4/1/2018,"2,293.00"
Global Humanitarian Overview 2018,5/1/2018,"2,056.00"
Global Humanitarian Overview 2018,6/1/2018,"2,080.00"
Global Humanitarian Overview 2018,7/1/2018,"1,608.00"
Global Humanitarian Overview 2018,8/1/2018,"1,750.00"
Global Humanitarian Overview 2018,9/1/2018,"2,578.00"
Global Humanitarian Overview 2018,10/1/2018,"2,389.00"
Global Humanitarian Overview 2018,11/1/2018,"2,781.00"
Global Humanitarian Overview 2018,12/1/2018,"2,592.00"
Global Humanitarian Overview 2018,1/1/2019,"2,010.00"
Global Humanitarian Overview 2018,2/1/2019,"1,569.00"
Humanitarian ICT Forum 2017,1/1/2018,819.00
Humanitarian ICT Forum 2017,2/1/2018,438.00
Humanitarian ICT Forum 2017,3/1/2018,259.00
Humanitarian ICT Forum 2017,4/1/2018,225.00
Humanitarian ICT Forum 2017,5/1/2018,225.00
Humanitarian ICT Forum 2017,6/1/2018,269.00
Humanitarian ICT Forum 2017,7/1/2018,250.00
Humanitarian ICT Forum 2017,8/1/2018,444.00
Humanitarian ICT Forum 2017,9/1/2018,269.00
Humanitarian ICT Forum 2017,10/1/2018,211.00
Humanitarian ICT Forum 2017,11/1/2018,235.00
Humanitarian ICT Forum 2017,12/1/2018,206.00
Humanitarian ICT Forum 2017,1/1/2019,13.00
Humanitarian ICT Forum 2017,2/1/2019,0.00
UNOCHA Occupied Palestinian Territories (oPt),1/1/2018,"6,378.00"
UNOCHA Occupied Palestinian Territories (oPt),2/1/2018,"6,863.00"
UNOCHA Occupied Palestinian Territories (oPt),3/1/2018,"7,693.00"
UNOCHA Occupied Palestinian Territories (oPt),4/1/2018,"12,679.00"
UNOCHA Occupied Palestinian Territories (oPt),5/1/2018,"17,348.00"
UNOCHA Occupied Palestinian Territories (oPt),6/1/2018,"11,634.00"
UNOCHA Occupied Palestinian Territories (oPt),7/1/2018,"11,495.00"
UNOCHA Occupied Palestinian Territories (oPt),8/1/2018,"8,617.00"
UNOCHA Occupied Palestinian Territories (oPt),9/1/2018,"7,141.00"
UNOCHA Occupied Palestinian Territories (oPt),10/1/2018,"9,315.00"
UNOCHA Occupied Palestinian Territories (oPt),11/1/2018,"9,634.00"
UNOCHA Occupied Palestinian Territories (oPt),12/1/2018,"8,797.00"
UNOCHA Occupied Palestinian Territories (oPt),1/1/2019,"11,229.00"
UNOCHA Occupied Palestinian Territories (oPt),2/1/2019,"10,725.00"
CERF,1/1/2018,"2,601.00"
CERF,2/1/2018,"2,549.00"
CERF,3/1/2018,"2,724.00"
CERF,4/1/2018,"2,806.00"
CERF,5/1/2018,"3,007.00"
CERF,6/1/2018,"2,867.00"
CERF,7/1/2018,"2,993.00"
CERF,8/1/2018,"3,442.00"
CERF,9/1/2018,"3,745.00"
CERF,10/1/2018,"4,624.00"
CERF,11/1/2018,"4,164.00"
CERF,12/1/2018,"4,085.00"
CERF,1/1/2019,"6,771.00"
CERF,2/1/2019,"7,024.00"
oPt 3W,1/1/2018,
oPt 3W,2/1/2018,
oPt 3W,3/1/2018,
oPt 3W,4/1/2018,
oPt 3W,5/1/2018,
oPt 3W,6/1/2018,
oPt 3W,7/1/2018,
oPt 3W,8/1/2018,
oPt 3W,9/1/2018,
oPt 3W,10/1/2018,
oPt 3W,11/1/2018,
oPt 3W,12/1/2018,
oPt 3W,1/1/2019,
oPt 3W,2/1/2019,
oPt Access Coordination,1/1/2018,325.00
oPt Access Coordination,2/1/2018,306.00
oPt Access Coordination,3/1/2018,340.00
oPt Access Coordination,4/1/2018,435.00
oPt Access Coordination,5/1/2018,605.00
oPt Access Coordination,6/1/2018,492.00
oPt Access Coordination,7/1/2018,364.00
oPt Access Coordination,8/1/2018,592.00
oPt Access Coordination,9/1/2018,613.00
oPt Access Coordination,10/1/2018,494.00
oPt Access Coordination,11/1/2018,473.00
oPt Access Coordination,12/1/2018,406.00
oPt Access Coordination,1/1/2019,335.00
oPt Access Coordination,2/1/2019,397.00
Rohingya Crisis microsite,1/1/2018,148.00
Rohingya Crisis microsite,2/1/2018,119.00
Rohingya Crisis microsite,3/1/2018,160.00
Rohingya Crisis microsite,4/1/2018,259.00
Rohingya Crisis microsite,5/1/2018,138.00
Rohingya Crisis microsite,6/1/2018,96.00
Rohingya Crisis microsite,7/1/2018,54.00
Rohingya Crisis microsite,8/1/2018,58.00
Rohingya Crisis microsite,9/1/2018,61.00
Rohingya Crisis microsite,10/1/2018,86.00
Rohingya Crisis microsite,11/1/2018,88.00
Rohingya Crisis microsite,12/1/2018,50.00
Rohingya Crisis microsite,1/1/2019,43.00
Rohingya Crisis microsite,2/1/2019,45.00
South Sudan crisis microsite,1/1/2018,94.00
South Sudan crisis microsite,2/1/2018,84.00
South Sudan crisis microsite,3/1/2018,68.00
South Sudan crisis microsite,4/1/2018,80.00
South Sudan crisis microsite,5/1/2018,72.00
South Sudan crisis microsite,6/1/2018,164.00
South Sudan crisis microsite,7/1/2018,129.00
South Sudan crisis microsite,8/1/2018,146.00
South Sudan crisis microsite,9/1/2018,86.00
South Sudan crisis microsite,10/1/2018,86.00
South Sudan crisis microsite,11/1/2018,85.00
South Sudan crisis microsite,12/1/2018,58.00
South Sudan crisis microsite,1/1/2019,53.00
South Sudan crisis microsite,2/1/2019,35.00
UNOCHA Syria Hub,1/1/2018,312.00
UNOCHA Syria Hub,2/1/2018,417.00
UNOCHA Syria Hub,3/1/2018,201.00
UNOCHA Syria Hub,4/1/2018,184.00
UNOCHA Syria Hub,5/1/2018,1.00
UNOCHA Syria Hub,6/1/2018,0.00
UNOCHA Syria Hub,7/1/2018,202.00
UNOCHA Syria Hub,8/1/2018,328.00
UNOCHA Syria Hub,9/1/2018,278.00
UNOCHA Syria Hub,10/1/2018,437.00
UNOCHA Syria Hub,11/1/2018,324.00
UNOCHA Syria Hub,12/1/2018,325.00
UNOCHA Syria Hub,1/1/2019,361.00
UNOCHA Syria Hub,2/1/2019,362.00
World Humanitarian Data and Trends 2017,1/1/2018,595.00
World Humanitarian Data and Trends 2017,2/1/2018,526.00
World Humanitarian Data and Trends 2017,3/1/2018,259.00
World Humanitarian Data and Trends 2017,4/1/2018,230.00
World Humanitarian Data and Trends 2017,5/1/2018,248.00
World Humanitarian Data and Trends 2017,6/1/2018,208.00
World Humanitarian Data and Trends 2017,7/1/2018,205.00
World Humanitarian Data and Trends 2017,8/1/2018,230.00
World Humanitarian Data and Trends 2017,9/1/2018,205.00
World Humanitarian Data and Trends 2017,10/1/2018,210.00
World Humanitarian Data and Trends 2017,11/1/2018,242.00
World Humanitarian Data and Trends 2017,12/1/2018,184.00
World Humanitarian Data and Trends 2017,1/1/2019,81.00
World Humanitarian Data and Trends 2017,2/1/2019,72.00
World Humanitarian Data and Trends 2018,1/1/2018,0.00
World Humanitarian Data and Trends 2018,2/1/2018,0.00
World Humanitarian Data and Trends 2018,3/1/2018,0.00
World Humanitarian Data and Trends 2018,4/1/2018,0.00
World Humanitarian Data and Trends 2018,5/1/2018,0.00
World Humanitarian Data and Trends 2018,6/1/2018,0.00
World Humanitarian Data and Trends 2018,7/1/2018,0.00
World Humanitarian Data and Trends 2018,8/1/2018,0.00
World Humanitarian Data and Trends 2018,9/1/2018,0.00
World Humanitarian Data and Trends 2018,10/1/2018,0.00
World Humanitarian Data and Trends 2018,11/1/2018,0.00
World Humanitarian Data and Trends 2018,12/1/2018,139.00
World Humanitarian Data and Trends 2018,1/1/2019,"1,120.00"
World Humanitarian Data and Trends 2018,2/1/2019,585.00
unocha.org,1/1/2018,"38,041.00"
unocha.org,2/1/2018,"39,423.00"
unocha.org,3/1/2018,"44,783.00"
unocha.org,4/1/2018,"60,740.00"
unocha.org,5/1/2018,"54,985.00"
unocha.org,6/1/2018,"50,185.00"
unocha.org,7/1/2018,"49,944.00"
unocha.org,8/1/2018,"50,958.00"
unocha.org,9/1/2018,"62,123.00"
unocha.org,10/1/2018,"66,654.00"
unocha.org,11/1/2018,"68,390.00"
unocha.org,12/1/2018,"57,780.00"
unocha.org,1/1/2019,"64,206.00"
unocha.org,2/1/2019,"67,835.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",1/1/2018,"9,273.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",2/1/2018,"9,080.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",3/1/2018,"6,531.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",4/1/2018,"5,426.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",5/1/2018,"5,990.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",6/1/2018,"5,909.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",7/1/2018,"5,823.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",8/1/2018,"7,377.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",9/1/2018,"9,841.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",10/1/2018,"11,918.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",11/1/2018,"7,175.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",12/1/2018,"9,359.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",1/1/2019,"13,108.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",2/1/2019,"10,113.00"
WCA Weekly Humanitarian Snapshot,1/1/2018,48.00
WCA Weekly Humanitarian Snapshot,2/1/2018,30.00
WCA Weekly Humanitarian Snapshot,3/1/2018,54.00
WCA Weekly Humanitarian Snapshot,4/1/2018,137.00
WCA Weekly Humanitarian Snapshot,5/1/2018,91.00
WCA Weekly Humanitarian Snapshot,6/1/2018,195.00
WCA Weekly Humanitarian Snapshot,7/1/2018,108.00
WCA Weekly Humanitarian Snapshot,8/1/2018,113.00
WCA Weekly Humanitarian Snapshot,9/1/2018,60.00
WCA Weekly Humanitarian Snapshot,10/1/2018,149.00
WCA Weekly Humanitarian Snapshot,11/1/2018,98.00
WCA Weekly Humanitarian Snapshot,12/1/2018,119.00
WCA Weekly Humanitarian Snapshot,1/1/2019,98.00
WCA Weekly Humanitarian Snapshot,2/1/2019,74.00
CERF Grant Management System,1/1/2018,
CERF Grant Management System,2/1/2018,
CERF Grant Management System,3/1/2018,
CERF Grant Management System,4/1/2018,
CERF Grant Management System,5/1/2018,
CERF Grant Management System,6/1/2018,
CERF Grant Management System,7/1/2018,
CERF Grant Management System,8/1/2018,
CERF Grant Management System,9/1/2018,
CERF Grant Management System,10/1/2018,
CERF Grant Management System,11/1/2018,
CERF Grant Management System,12/1/2018,
CERF Grant Management System,1/1/2019,
CERF Grant Management System,2/1/2019,
World Humanitarian Day (last),1/1/2018,723.00
World Humanitarian Day (last),2/1/2018,551.00
World Humanitarian Day (last),3/1/2018,268.00
World Humanitarian Day (last),4/1/2018,28.00
World Humanitarian Day (last),5/1/2018,18.00
World Humanitarian Day (last),6/1/2018,13.00
World Humanitarian Day (last),7/1/2018,18.00
World Humanitarian Day (last),8/1/2018,"59,647.00"
World Humanitarian Day (last),9/1/2018,"22,694.00"
World Humanitarian Day (last),10/1/2018,"1,239.00"
World Humanitarian Day (last),11/1/2018,923.00
World Humanitarian Day (last),12/1/2018,541.00
World Humanitarian Day (last),1/1/2019,743.00
World Humanitarian Day (last),2/1/2019,727.00
Lake Chad,1/1/2018,40.00
Lake Chad,2/1/2018,142.00
Lake Chad,3/1/2018,11.00
Lake Chad,4/1/2018,1.00
Lake Chad,5/1/2018,0.00
Lake Chad,6/1/2018,0.00
Lake Chad,7/1/2018,2.00
Lake Chad,8/1/2018,1.00
Lake Chad,9/1/2018,0.00
Lake Chad,10/1/2018,0.00
Lake Chad,11/1/2018,0.00
Lake Chad,12/1/2018,0.00
Lake Chad,2/1/2019,34.00
Digital Situation Report,1/1/2019,137.00
Digital Situation Report,2/1/2019,370.00
http://data.ochaopt.org/,1/1/2018,
http://data.ochaopt.org/,2/1/2018,
http://data.ochaopt.org/,3/1/2018,
http://data.ochaopt.org/,4/1/2018,
http://data.ochaopt.org/,5/1/2018,
http://data.ochaopt.org/,6/1/2018,
http://data.ochaopt.org/,7/1/2018,
http://data.ochaopt.org/,8/1/2018,
http://data.ochaopt.org/,9/1/2018,
http://data.ochaopt.org/,10/1/2018,
http://data.ochaopt.org/,11/1/2018,
http://data.ochaopt.org/,12/1/2018,
http://data.ochaopt.org/,2/1/2019,
Global Humanitarian Overview 2017,1/1/2018,
Global Humanitarian Overview 2017,2/1/2018,
Global Humanitarian Overview 2017,3/1/2018,
Global Humanitarian Overview 2017,4/1/2018,
Global Humanitarian Overview 2017,5/1/2018,
Global Humanitarian Overview 2017,6/1/2018,
Global Humanitarian Overview 2017,7/1/2018,
Global Humanitarian Overview 2017,8/1/2018,
Global Humanitarian Overview 2017,9/1/2018,
Global Humanitarian Overview 2017,10/1/2018,
Global Humanitarian Overview 2017,11/1/2018,
Global Humanitarian Overview 2017,12/1/2018,
Global Humanitarian Overview 2017,2/1/2019,
World Humanitarian Data and Trends 2016,1/1/2018,
World Humanitarian Data and Trends 2016,2/1/2018,
World Humanitarian Data and Trends 2016,3/1/2018,
World Humanitarian Data and Trends 2016,4/1/2018,
World Humanitarian Data and Trends 2016,5/1/2018,
World Humanitarian Data and Trends 2016,6/1/2018,
World Humanitarian Data and Trends 2016,7/1/2018,
World Humanitarian Data and Trends 2016,8/1/2018,
World Humanitarian Data and Trends 2016,9/1/2018,
World Humanitarian Data and Trends 2016,10/1/2018,
World Humanitarian Data and Trends 2016,11/1/2018,
World Humanitarian Data and Trends 2016,12/1/2018,
World Humanitarian Data and Trends 2016,2/1/2019,
DEEP - App,1/1/2018,140.00
DEEP - App,2/1/2018,144.00
DEEP - App,3/1/2018,123.00
DEEP - App,4/1/2018,93.00
DEEP - App,5/1/2018,116.00
DEEP - App,6/1/2018,99.00
DEEP - App,7/1/2018,96.00
DEEP - App,8/1/2018,91.00
DEEP - App,9/1/2018,103.00
DEEP - App,10/1/2018,71.00
DEEP - App,11/1/2018,32.00
DEEP - App,12/1/2018,29.00
DEEP - App,1/1/2019,2.00
DEEP - App,2/1/2019,0.00
Messengers of Humanity,1/1/2018,145.00
Messengers of Humanity,2/1/2018,111.00
Messengers of Humanity,3/1/2018,140.00
Messengers of Humanity,4/1/2018,134.00
Messengers of Humanity,5/1/2018,178.00
Messengers of Humanity,6/1/2018,155.00
Messengers of Humanity,7/1/2018,167.00
Messengers of Humanity,8/1/2018,179.00
Messengers of Humanity,9/1/2018,156.00
Messengers of Humanity,10/1/2018,156.00
Messengers of Humanity,11/1/2018,175.00
Messengers of Humanity,12/1/2018,141.00
Messengers of Humanity,2/1/2019,144.00
What We Share Global photo project,1/1/2018,46.00
What We Share Global photo project,2/1/2018,27.00
What We Share Global photo project,3/1/2018,26.00
What We Share Global photo project,4/1/2018,45.00
What We Share Global photo project,5/1/2018,26.00
What We Share Global photo project,6/1/2018,17.00
What We Share Global photo project,7/1/2018,7.00
What We Share Global photo project,8/1/2018,33.00
What We Share Global photo project,9/1/2018,20.00
What We Share Global photo project,10/1/2018,20.00
What We Share Global photo project,11/1/2018,29.00
What We Share Global photo project,12/1/2018,18.00
What We Share Global photo project,2/1/2019,18.00
Environmental Emergencies Center,1/1/2018,
Environmental Emergencies Center,2/1/2018,
Environmental Emergencies Center,3/1/2018,
Environmental Emergencies Center,4/1/2018,
Environmental Emergencies Center,5/1/2018,
Environmental Emergencies Center,6/1/2018,
Environmental Emergencies Center,7/1/2018,
Environmental Emergencies Center,8/1/2018,
Environmental Emergencies Center,9/1/2018,
Environmental Emergencies Center,10/1/2018,
Environmental Emergencies Center,11/1/2018,
Environmental Emergencies Center,12/1/2018,
Environmental Emergencies Center,1/1/2019,
Environmental Emergencies Center,2/1/2019,
HDX,1/1/2018,"20,863.00"
HDX,2/1/2018,"22,068.00"
HDX,3/1/2018,"27,060.00"
HDX,4/1/2018,"35,210.00"
HDX,5/1/2018,"35,143.00"
HDX,6/1/2018,"30,810.00"
HDX,7/1/2018,"31,356.00"
HDX,8/1/2018,"32,368.00"
HDX,9/1/2018,"37,006.00"
HDX,10/1/2018,"42,945.00"
HDX,11/1/2018,"41,421.00"
HDX,12/1/2018,"33,618.00"
HDX,1/1/2019,"39,861.00"
HDX,2/1/2019,"42,033.00"
UNDAC 25 Years,1/1/2018,
UNDAC 25 Years,2/1/2018,
UNDAC 25 Years,3/1/2018,
UNDAC 25 Years,4/1/2018,
UNDAC 25 Years,5/1/2018,
UNDAC 25 Years,6/1/2018,
UNDAC 25 Years,7/1/2018,
UNDAC 25 Years,8/1/2018,
UNDAC 25 Years,9/1/2018,
UNDAC 25 Years,10/1/2018,
UNDAC 25 Years,11/1/2018,
UNDAC 25 Years,12/1/2018,
UNDAC 25 Years,2/1/2019,
Agenda for Humanity/PACT - Archived,3/1/2019,"5,478.00"
CBPF Public Portal,3/1/2019,"2,085.00"
CBPF Grants Management System,3/1/2019,"5,340.00"
Centre for Humanitarian Data,3/1/2019,"4,119.00"
CERF,3/1/2019,"8,183.00"
CERF Grant Management System,3/1/2019,
DEEP - App,3/1/2019,0.00
Environmental Emergencies Center,3/1/2019,
HDX,3/1/2019,"44,966.00"
HPC: FTS,3/1/2019,"9,110.00"
HPC: Humanitarian Insights,3/1/2019,"1,510.00"
HPC: Indicator Registry,3/1/2019,490.00
HPC: Projects,3/1/2019,"1,577.00"
HPC: Response Planning & Monitoring,3/1/2019,222.00
Humanitarian Atlas,3/1/2019,439.00
Humanitarian Events,3/1/2019,206.00
Humanitarian ID,3/1/2019,"12,188.00"
Humanitarian ID - Website,3/1/2019,"7,168.00"
Humanitarian Needs Overview Syria 2019,3/1/2019,"2,790.00"
Humanitarian Programme Cycle Yemen,3/1/2019,522.00
HumanitarianResponse.info,3/1/2019,"82,221.00"
HXL,3/1/2019,331.00
IASC Gender with Age Marker (GAM),3/1/2019,
IASC Inter-Agency Standing Committee,3/1/2019,"12,371.00"
INSARAG,3/1/2019,"5,849.00"
KoBoToolbox - OCHA Instance,3/1/2019,"23,148.00"
OCHA Contribution Tracking (OCT),3/1/2019,146.00
OCHA Corporate Directory,3/1/2019,
OCHA Donor Support Group,3/1/2019,139.00
OCHA Exposure,3/1/2019,"3,085.00"
OCHAnet,3/1/2019,
Online Project System (OPS) - Archived,3/1/2019,0.00
Online Reporting System,3/1/2019,
Protection of Civilians Aide-Memoire,3/1/2019,198.00
Redhum,3/1/2019,"3,501.00"
ReliefWeb,3/1/2019,"1,041,389.00"
ReliefWeb Mobile,3/1/2019,"19,623.00"
SARA - Preparedness Tracker,3/1/2019,37.00
Saving Lives Together,3/1/2019,27.00
SMART - Surge Capacity,3/1/2019,
Healthy Field Worker,3/1/2019,41.00
Syria Crisis Cross-Border Operations Dashboard,3/1/2019,44.00
Taxonomy Service,3/1/2019,73.00
UNDAC 25 years Ready to Go,3/1/2019,223.00
DRC microsite,3/1/2019,60.00
Four Famines crisis microsite,3/1/2019,39.00
Global Humanitarian Overview 2018,3/1/2019,"1,396.00"
Humanitarian ICT Forum 2017,3/1/2019,1.00
UNOCHA Occupied Palestinian Territories (oPt),3/1/2019,"14,197.00"
oPt 3W,3/1/2019,
oPt Access Coordination,3/1/2019,544.00
Rohingya Crisis microsite,3/1/2019,48.00
South Sudan crisis microsite,3/1/2019,27.00
UNOCHA Syria Hub,3/1/2019,283.00
World Humanitarian Data and Trends 2017,3/1/2019,75.00
World Humanitarian Data and Trends 2018,3/1/2019,401.00
unocha.org,3/1/2019,"82,439.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",3/1/2019,"9,382.00"
WCA Weekly Humanitarian Snapshot,3/1/2019,93.00
World Humanitarian Day (last),3/1/2019,876.00
Lake Chad,3/1/2019,58.00
Digital Situation Report,3/1/2019,625.00
http://data.ochaopt.org/,3/1/2019,
Global Humanitarian Overview 2017,3/1/2019,
World Humanitarian Data and Trends 2016,3/1/2019,
Messengers of Humanity,3/1/2019,144.00
What We Share Global photo project,3/1/2019,25.00
OCHA BI Catalogue,3/1/2019,
EHA Connect,3/1/2019,
UNDAC 25 Years,3/1/2019,
Invisible Citizens,3/1/2019,34.00
Donation Sites - Raisely - crisisrelief.un.org,3/1/2019,
ReliefWeb Labs,3/1/2019,911.00
ReliefWeb API Documentation,3/1/2019,169.00
Agenda for Humanity/PACT - Archived,4/1/2019,"5,769.00"
CBPF Public Portal,4/1/2019,"2,478.00"
CBPF Grants Management System,4/1/2019,"5,515.00"
Centre for Humanitarian Data,4/1/2019,"2,323.00"
CERF,4/1/2019,"7,967.00"
CERF Grant Management System,4/1/2019,
DEEP - App,4/1/2019,0.00
Environmental Emergencies Center,4/1/2019,
HDX,4/1/2019,"50,601.00"
HPC: FTS,4/1/2019,"11,895.00"
HPC: Humanitarian Insights,4/1/2019,"1,577.00"
HPC: Indicator Registry,4/1/2019,556.00
HPC: Projects,4/1/2019,"1,318.00"
HPC: Response Planning & Monitoring,4/1/2019,281.00
Humanitarian Atlas,4/1/2019,476.00
Humanitarian Events,4/1/2019,148.00
Humanitarian ID,4/1/2019,"12,312.00"
Humanitarian ID - Website,4/1/2019,"6,367.00"
